Open,High,Low,Close,Adj_Close,Volume
509.26001,521.48999,505.309998,516.539978,516.539978,540900
519.299988,529.450012,515.179993,528.469971,528.469971,411800
530.73999,545.849976,528.0,544.080017,544.080017,325000
545.0,548.580017,531.190002,538.159973,538.159973,406200
535.900024,544.559998,532.059998,540.349976,540.349976,371900
537.039978,573.98999,535.169983,551.789978,551.789978,1574200
561.210022,563.559998,542.76001,544.130005,544.130005,655000
547.119995,547.119995,534.01001,536.909973,536.909973,461400
534.820007,535.090027,508.109985,525.219971,525.219971,591100
526.22998,534.75,517.27002,532.880005,532.880005,440200
530.080017,535.380005,509.450012,518.280029,518.280029,427800
522.900024,526.369995,507.339996,520.169983,520.169983,593900
529.679993,541.289978,521.349976,538.169983,538.169983,415900
542.080017,543.280029,527.169983,529.469971,529.469971,312000
524.76001,526.299988,495.579987,498.019989,498.019989,531100
494.899994,497.529999,480.51001,485.850006,485.850006,676100
486.0,504.529999,478.200012,499.700012,499.700012,725000
498.529999,504.369995,481.290009,482.600006,482.600006,605100
500.329987,507.160004,493.089996,493.570007,493.570007,643800
494.01001,505.200012,488.279999,488.779999,488.779999,484700
495.700012,505.0,493.01001,502.940002,502.940002,364700
498.910004,498.910004,486.73999,497.75,497.75,361200
499.890015,513.22998,498.609985,512.76001,512.76001,317400
520.0,521.109985,502.470001,506.920013,506.920013,318100
503.570007,509.140015,497.480011,504.899994,504.899994,403700
493.519989,499.160004,483.420013,484.470001,484.470001,490900
482.579987,487.220001,479.279999,484.880005,484.880005,945900
486.339996,493.940002,485.609985,491.369995,491.369995,620400
490.089996,492.450012,485.119995,487.660004,487.660004,416400
489.100006,489.100006,471.350006,472.970001,472.970001,451400
471.5,474.160004,462.0,472.109985,472.109985,471900
473.029999,481.130005,465.230011,480.220001,480.220001,546300
480.019989,482.790009,469.410004,479.179993,479.179993,471700
474.369995,477.570007,469.100006,475.950012,475.950012,483600
481.519989,495.190002,479.679993,489.309998,489.309998,576700
487.48999,495.200012,484.369995,486.359985,486.359985,440000
488.0,492.609985,482.899994,491.309998,491.309998,359900
493.209991,499.070007,489.670013,492.899994,492.899994,335300
492.540009,493.790009,487.0,489.269989,489.269989,239000
494.869995,500.0,493.23999,499.660004,499.660004,250900
500.079987,504.160004,496.559998,502.880005,502.880005,335600
499.820007,509.970001,498.130005,506.429993,506.429993,433400
509.0,517.679993,508.51001,516.940002,516.940002,406400
519.98999,523.200012,512.830017,514.159973,514.159973,273600
520.0,530.27002,518.469971,528.460022,528.460022,438700
532.429993,536.030029,526.0,535.0,535.0,345400
533.280029,535.400024,526.679993,528.580017,528.580017,316900
529.309998,538.190002,528.23999,532.27002,532.27002,256500
531.530029,546.299988,530.929993,541.080017,541.080017,365400
539.22998,554.320007,538.650024,546.26001,546.26001,388700
551.22998,561.070007,549.320007,559.099976,559.099976,301700
557.98999,561.52002,554.119995,558.419983,558.419983,293300
556.849976,559.669983,552.559998,557.539978,557.539978,209400
554.299988,560.0,551.97998,557.809998,557.809998,213000
560.429993,561.219971,548.0,552.630005,552.630005,271700
549.109985,552.5,544.75,548.98999,548.98999,345900
552.77002,558.539978,546.789978,549.880005,549.880005,428800
559.219971,559.419983,517.5,526.880005,526.880005,610200
532.599976,538.960022,527.98999,529.919983,529.919983,420800
524.309998,535.080017,522.890015,533.179993,533.179993,433000
540.0,553.75,538.109985,544.26001,544.26001,361100
541.01001,542.25,525.25,525.26001,525.26001,476700
520.73999,534.369995,517.780029,528.190002,528.190002,433100
520.0,520.719971,507.660004,512.309998,512.309998,440100
515.429993,522.190002,513.299988,518.070007,518.070007,287100
521.109985,532.400024,517.030029,530.070007,530.070007,305200
526.679993,527.919983,520.799988,523.619995,523.619995,258800
525.200012,531.340027,519.47998,524.859985,524.859985,269300
517.75,528.859985,514.349976,528.140015,528.140015,288700
528.460022,541.609985,528.109985,539.23999,539.23999,274000
542.419983,547.460022,538.309998,539.340027,539.340027,248500
545.0,551.26001,544.26001,549.710022,549.710022,327800
549.450012,556.01001,548.280029,555.190002,555.190002,336000
556.059998,561.330017,552.51001,557.330017,557.330017,454800
557.590027,558.539978,545.909973,554.039978,554.039978,903100
556.77002,565.929993,555.530029,558.109985,558.109985,321800
565.640015,565.950012,548.320007,550.590027,550.590027,294100
547.169983,557.179993,545.460022,547.559998,547.559998,299400
542.309998,552.950012,539.48999,550.299988,550.299988,252600
557.659973,561.659973,555.390015,558.359985,558.359985,333700
556.599976,565.580017,556.179993,560.349976,560.349976,260500
560.77002,567.039978,556.26001,561.309998,561.309998,277700
564.960022,567.880005,561.950012,566.659973,566.659973,230300
567.280029,581.179993,564.599976,580.530029,580.530029,302900
580.359985,584.52002,576.599976,584.469971,584.469971,246500
582.549988,592.929993,580.0,592.359985,592.359985,227400
593.840027,594.429993,587.419983,592.26001,592.26001,308100
593.25,597.47998,587.97998,593.52002,593.52002,408500
591.450012,606.5,591.450012,604.200012,604.200012,336300
605.049988,609.219971,599.940002,601.049988,601.049988,723500
601.049988,608.830017,592.400024,606.630005,606.630005,299200
605.25,612.469971,602.159973,611.640015,611.640015,395900
612.609985,617.460022,606.679993,615.880005,615.880005,332000
617.409973,622.780029,605.369995,614.929993,614.929993,396000
618.880005,621.869995,614.840027,620.640015,620.640015,465300
621.929993,633.73999,621.619995,631.900024,631.900024,357100
629.659973,639.650024,627.22998,637.080017,637.080017,348400
635.559998,637.549988,628.219971,631.549988,631.549988,372700
628.809998,640.460022,627.22998,638.950012,638.950012,316400
643.309998,649.549988,639.539978,648.200012,648.200012,287900
650.0,660.299988,644.669983,658.98999,658.98999,352600
661.900024,667.0,658.549988,665.309998,665.309998,420900
657.840027,662.590027,647.659973,659.940002,659.940002,391600
657.539978,669.200012,653.340027,667.030029,667.030029,332800
661.630005,666.179993,655.530029,659.539978,659.539978,422600
661.450012,664.919983,658.280029,662.580017,662.580017,244600
664.789978,666.98999,657.960022,659.849976,659.849976,342400
659.070007,659.570007,649.390015,657.419983,657.419983,450900
659.549988,670.73999,658.440002,667.76001,667.76001,351700
661.580017,670.840027,659.340027,669.400024,669.400024,335500
670.919983,675.090027,663.080017,669.390015,669.390015,591800
667.840027,671.349976,652.0,670.51001,670.51001,380700
673.130005,683.469971,673.090027,683.030029,683.030029,305300
680.599976,696.349976,679.919983,693.73999,693.73999,243900
691.140015,691.140015,677.76001,685.669983,685.669983,253500
688.799988,692.059998,681.169983,686.950012,686.950012,272700
684.130005,698.169983,684.130005,695.580017,695.580017,280900
692.450012,706.950012,692.289978,704.159973,704.159973,465800
666.309998,681.169983,655.5,678.530029,678.530029,697200
687.409973,688.690002,666.849976,678.719971,678.719971,354600
682.190002,698.440002,681.219971,695.669983,695.669983,468600
696.119995,706.51001,694.969971,698.47998,698.47998,358400
698.869995,706.140015,692.840027,705.76001,705.76001,265800
695.690002,698.900024,673.090027,685.200012,685.200012,388900
685.200012,688.77002,680.289978,686.409973,686.409973,240500
688.140015,688.140015,669.26001,671.530029,671.530029,349700
672.640015,676.289978,657.119995,665.320007,665.320007,342700
663.049988,676.890015,663.049988,675.669983,675.669983,266400
671.460022,678.0,665.75,672.099976,672.099976,215900
673.77002,676.340027,668.090027,675.47998,675.47998,334100
669.840027,679.73999,668.210022,678.119995,678.119995,264800
677.02002,684.309998,676.609985,676.940002,676.940002,267700
674.880005,690.0,673.099976,681.710022,681.710022,397900
681.710022,685.22998,672.530029,682.140015,682.140015,378500
683.150024,683.150024,669.309998,671.109985,671.109985,472200
671.719971,673.539978,667.25,672.539978,672.539978,398400
675.419983,678.400024,665.940002,676.419983,676.419983,357800
676.929993,681.909973,670.039978,673.359985,673.359985,292600
673.900024,681.25,667.549988,668.27002,668.27002,316100
667.27002,690.109985,666.919983,686.969971,686.969971,410300
689.059998,689.059998,667.320007,673.76001,673.76001,557500
671.640015,678.419983,659.27002,676.900024,676.900024,394900
677.380005,687.690002,676.969971,685.440002,685.440002,331900
682.099976,692.159973,680.190002,688.330017,688.330017,294300
684.039978,686.200012,667.080017,681.669983,681.669983,459000
681.840027,695.179993,677.51001,687.700012,687.700012,344900
690.030029,692.320007,675.659973,676.570007,676.570007,340300
679.859985,686.130005,675.530029,681.609985,681.609985,293700
687.030029,687.030029,646.469971,655.049988,655.049988,514400
663.219971,669.539978,659.47998,661.390015,661.390015,401900
660.619995,668.919983,658.950012,661.650024,661.650024,663100
664.450012,666.159973,651.48999,663.450012,663.450012,671000
661.450012,664.799988,655.109985,661.710022,661.710022,967600
657.099976,668.690002,651.539978,659.780029,659.780029,725200
663.950012,668.51001,659.299988,666.869995,666.869995,739100
670.200012,672.429993,660.039978,671.469971,671.469971,320100
674.98999,689.950012,670.659973,682.580017,682.580017,369800
678.73999,684.210022,671.340027,679.640015,679.640015,255700
672.969971,674.450012,640.210022,650.02002,650.02002,558800
644.400024,644.789978,621.650024,626.849976,626.849976,555400
631.380005,637.440002,627.51001,629.549988,629.549988,281300
633.719971,638.150024,620.859985,621.900024,621.900024,381500
623.150024,626.080017,608.369995,623.97998,623.97998,439100
619.280029,621.619995,597.690002,614.190002,614.190002,472900
617.659973,625.77002,614.090027,614.799988,614.799988,467200
612.5,618.130005,601.179993,617.169983,617.169983,586100
621.400024,637.830017,621.400024,623.01001,623.01001,261500
623.72998,631.929993,611.440002,617.02002,617.02002,213700
617.0,621.429993,612.190002,612.77002,612.77002,182100
619.5,621.22998,613.330017,615.909973,615.909973,287400
622.200012,625.340027,618.159973,623.119995,623.119995,255200
630.869995,641.650024,628.359985,629.719971,629.719971,456300
631.76001,637.369995,631.76001,635.150024,635.150024,262000
630.950012,638.900024,621.72998,638.289978,638.289978,254400
643.48999,650.469971,639.359985,640.98999,640.98999,225400
646.299988,651.590027,640.75,642.200012,642.200012,211500
643.169983,647.809998,634.950012,645.23999,645.23999,235700
648.630005,655.73999,647.599976,651.849976,651.849976,164500
651.23999,655.929993,647.539978,652.52002,652.52002,189600
654.609985,657.289978,648.900024,651.960022,651.960022,236800
651.960022,652.400024,636.929993,640.5,640.5,255400
645.940002,654.549988,640.98999,653.02002,653.02002,279900
650.159973,672.929993,645.719971,666.140015,666.140015,472600
665.080017,670.929993,656.179993,666.47998,666.47998,453000
654.619995,654.969971,620.0,627.349976,627.349976,738400
624.900024,627.179993,597.840027,625.659973,625.659973,610500
628.460022,642.01001,621.969971,639.960022,639.960022,411100
639.650024,655.0,634.330017,637.400024,637.400024,338900
638.0,642.369995,624.23999,634.210022,634.210022,300200
630.719971,633.950012,624.440002,629.26001,629.26001,244600
626.869995,631.0,620.380005,622.429993,622.429993,278800
623.719971,627.309998,612.630005,615.049988,615.049988,268200
618.5,629.710022,618.5,628.179993,628.179993,288000
627.559998,628.710022,618.799988,618.960022,618.960022,238400
620.25,638.400024,620.25,633.219971,633.219971,327400
632.460022,636.01001,622.25,627.98999,627.98999,311700
633.75,641.859985,625.390015,634.0,634.0,289700
638.880005,649.940002,632.590027,647.27002,647.27002,293300
644.659973,656.380005,634.23999,634.679993,634.679993,345800
631.059998,631.650024,612.340027,619.97998,619.97998,390000
619.130005,622.75,613.780029,622.450012,622.450012,442800
619.590027,632.840027,604.0,607.52002,607.52002,260600
613.27002,636.429993,609.109985,631.299988,631.299988,370400
628.150024,639.51001,603.0,608.070007,608.070007,754200
612.98999,621.179993,598.73999,599.450012,599.450012,363300
594.919983,603.0,583.960022,599.01001,599.01001,638300
603.359985,608.109985,575.590027,586.539978,586.539978,451900
586.809998,595.409973,579.530029,592.210022,592.210022,566500
597.27002,615.280029,595.909973,611.429993,611.429993,368200
612.830017,619.359985,609.619995,618.549988,618.549988,211000
618.549988,623.900024,607.549988,607.580017,607.580017,260200
612.52002,620.059998,605.75,607.900024,607.900024,294800
608.820007,614.840027,601.929993,605.340027,605.340027,367400
602.460022,603.960022,586.640015,596.349976,596.349976,351500
598.099976,612.0,596.789978,611.559998,611.559998,426000
613.25,619.280029,606.650024,607.559998,607.559998,429700
604.070007,624.0,604.030029,616.880005,616.880005,738300
611.619995,614.039978,595.23999,604.109985,604.109985,345900
607.869995,624.98999,606.51001,624.059998,624.059998,328900
624.059998,641.049988,624.059998,640.030029,640.030029,339100
641.580017,649.76001,640.51001,645.02002,645.02002,266200
648.0,656.340027,646.77002,654.840027,654.840027,177900
659.469971,659.940002,649.349976,651.280029,651.280029,172800
652.52002,660.150024,648.400024,655.690002,655.690002,247900
655.400024,664.700012,655.130005,661.320007,661.320007,206000
659.840027,664.650024,656.419983,658.460022,658.460022,217000
655.659973,656.309998,625.280029,631.01001,631.01001,418200
629.98999,629.98999,597.159973,605.419983,605.419983,605200
612.450012,612.450012,583.299988,583.460022,583.460022,518600
577.890015,588.950012,572.75,576.359985,576.359985,484900
568.77002,571.5,549.909973,550.299988,550.299988,603600
537.48999,559.469971,535.72998,558.650024,558.650024,577000
556.380005,558.820007,544.75,555.059998,555.059998,609100
558.580017,565.97998,550.419983,554.630005,554.630005,383000
556.460022,556.530029,533.440002,534.200012,534.200012,400500
527.22998,534.960022,520.0,529.349976,529.349976,570400
514.599976,524.859985,512.0,518.169983,518.169983,594900
521.679993,532.710022,518.619995,519.130005,519.130005,394000
523.619995,535.309998,510.149994,511.149994,511.149994,400200
509.0,514.340027,500.01001,501.959991,501.959991,582000
495.799988,513.049988,484.670013,511.649994,511.649994,803600
501.029999,505.890015,476.01001,478.190002,478.190002,787500
479.75,484.869995,460.359985,466.519989,466.519989,724700
470.01001,482.410004,466.700012,471.079987,471.079987,1024000
471.790009,489.230011,463.940002,489.049988,489.049988,561400
489.049988,509.579987,488.98999,507.299988,507.299988,788700
512.150024,514.780029,502.329987,513.51001,513.51001,685600
538.0,574.330017,527.340027,534.22998,534.22998,999700
525.169983,543.049988,522.72998,538.950012,538.950012,959300
534.140015,538.289978,520.659973,526.440002,526.440002,510000
523.659973,531.73999,514.299988,517.76001,517.76001,438300
518.840027,526.919983,513.22998,521.609985,521.609985,396000
528.890015,539.0,522.039978,531.809998,531.809998,364800
520.580017,537.150024,519.799988,526.200012,526.200012,430200
527.210022,532.099976,512.01001,515.049988,515.049988,328900
514.880005,518.0,500.720001,505.529999,505.529999,404700
513.77002,520.0,506.809998,510.869995,510.869995,475300
509.0,511.200012,495.5,508.01001,508.01001,409000
503.940002,507.660004,492.899994,493.350006,493.350006,519900
495.040009,497.200012,486.109985,489.450012,489.450012,497300
488.350006,499.929993,485.5,488.640015,488.640015,569100
490.0,492.26001,473.170013,474.679993,474.679993,448200
470.309998,511.679993,468.529999,509.769989,509.769989,705400
509.779999,524.02002,503.649994,522.450012,522.450012,476500
516.200012,534.099976,516.200012,532.349976,532.349976,757600
527.659973,540.530029,527.659973,535.140015,535.140015,619600
537.309998,545.969971,536.909973,539.969971,539.969971,467500
545.23999,553.109985,534.049988,538.52002,538.52002,375400
537.539978,539.549988,527.809998,535.710022,535.710022,438200
535.23999,538.26001,516.380005,517.280029,517.280029,521500
510.630005,524.710022,501.359985,507.779999,507.779999,804500
521.200012,532.719971,518.429993,529.919983,529.919983,558500
518.950012,525.869995,511.410004,524.440002,524.440002,525300
530.700012,532.02002,497.640015,498.079987,498.079987,334100
498.019989,509.130005,484.570007,486.329987,486.329987,368000
492.420013,505.079987,488.089996,502.929993,502.929993,390100
511.040009,528.080017,500.850006,520.190002,520.190002,373200
517.140015,529.369995,515.0,527.090027,527.090027,349300
527.039978,546.849976,522.26001,542.460022,542.460022,690400
535.539978,544.559998,528.340027,539.590027,539.590027,558500
538.570007,554.169983,536.609985,552.460022,552.460022,528600
548.559998,548.73999,535.0,536.059998,536.059998,582700
537.76001,540.409973,529.650024,540.390015,540.390015,336600
544.469971,546.530029,528.869995,538.929993,538.929993,446300
541.070007,547.059998,527.76001,539.539978,539.539978,461800
549.140015,560.919983,545.549988,551.76001,551.76001,462000
549.580017,551.73999,543.369995,548.679993,548.679993,437800
551.0,558.549988,547.049988,547.059998,547.059998,760400
546.539978,553.460022,542.75,553.440002,553.440002,430600
553.440002,558.01001,543.710022,548.080017,548.080017,379100
547.549988,551.469971,540.140015,545.039978,545.039978,354000
537.97998,538.450012,526.400024,534.919983,534.919983,539700
532.22998,554.969971,532.22998,551.26001,551.26001,438500
548.590027,553.330017,546.309998,547.119995,547.119995,367700
538.140015,543.809998,513.650024,514.47998,514.47998,490100
517.950012,525.900024,492.519989,497.23999,497.23999,497600
500.730011,511.769989,496.170013,508.609985,508.609985,451500
510.299988,511.149994,496.399994,496.779999,496.779999,432400
492.799988,495.529999,483.459991,486.809998,486.809998,432100
485.109985,503.890015,485.109985,500.850006,500.850006,367100
505.790009,517.039978,498.839996,513.390015,513.390015,372900
516.409973,517.909973,491.209991,492.519989,492.519989,327300
489.790009,494.410004,472.670013,473.640015,473.640015,503800
471.600006,475.399994,464.679993,472.269989,472.269989,629500
467.910004,470.470001,455.339996,455.559998,455.559998,749800
455.690002,461.380005,445.720001,447.179993,447.179993,770600
451.730011,453.089996,440.309998,448.350006,448.350006,1019400
446.470001,454.589996,429.130005,430.480011,430.480011,713500
429.369995,437.269989,420.619995,432.459991,432.459991,835600
436.529999,441.01001,429.589996,435.959991,435.959991,912800
382.0,419.200012,381.109985,411.309998,411.309998,2104500
400.0,402.670013,377.429993,385.109985,385.109985,1505100
380.170013,383.869995,358.179993,366.640015,366.640015,1527800
362.959991,365.269989,343.619995,345.019989,345.019989,1151900
354.609985,358.75,334.75,340.179993,340.179993,1249300
337.970001,346.320007,332.0,333.899994,333.899994,889200
330.660004,348.410004,330.660004,347.950012,347.950012,1019100
352.950012,367.549988,351.98999,362.179993,362.179993,833800
359.600006,362.980011,354.48999,360.200012,360.200012,579600
363.929993,368.859985,356.549988,366.359985,366.359985,591500
361.589996,361.730011,350.880005,357.329987,357.329987,1010300
357.179993,369.359985,356.100006,364.829987,364.829987,851900
370.609985,375.130005,362.73999,372.230011,372.230011,768200
371.619995,371.910004,359.0,368.329987,368.329987,591500
366.980011,366.980011,357.279999,362.160004,362.160004,505900
360.079987,369.98999,359.109985,367.859985,367.859985,501300
370.929993,386.549988,370.019989,384.920013,384.920013,842000
388.48999,398.959991,388.48999,398.609985,398.609985,627900
397.649994,397.649994,388.070007,391.619995,391.619995,897200
390.309998,393.48999,369.269989,369.630005,369.630005,705300
369.429993,386.730011,368.899994,386.339996,386.339996,590300
382.019989,382.019989,371.859985,372.630005,372.630005,394900
376.309998,378.640015,368.320007,372.220001,372.220001,557100
368.670013,377.839996,367.149994,376.790009,376.790009,357700
376.450012,380.109985,370.769989,371.970001,371.970001,353400
368.450012,370.089996,359.679993,359.700012,359.700012,410100
351.619995,353.100006,345.600006,345.890015,345.890015,688000
332.890015,339.920013,331.540009,336.200012,336.200012,882400
336.200012,338.01001,322.779999,328.98999,328.98999,729200
333.450012,339.059998,325.769989,333.940002,333.940002,640800
326.339996,329.149994,318.5,327.369995,327.369995,811700
331.579987,336.309998,327.380005,328.049988,328.049988,1419200
331.26001,334.839996,329.529999,332.029999,332.029999,544700
330.390015,337.730011,328.5,333.109985,333.109985,473700
337.940002,355.940002,337.450012,355.619995,355.619995,676300
358.670013,366.549988,357.769989,361.480011,361.480011,854000
359.579987,364.299988,354.779999,359.029999,359.029999,516000
360.230011,363.850006,347.920013,349.209991,349.209991,430800
346.109985,361.920013,342.690002,358.220001,358.220001,683900
355.410004,357.51001,342.51001,350.730011,350.730011,607100
352.329987,359.529999,348.570007,358.440002,358.440002,369100
356.700012,366.970001,351.779999,366.869995,366.869995,734200
369.559998,380.779999,366.980011,375.220001,375.220001,696000
371.799988,383.200012,370.730011,382.519989,382.519989,724700
380.429993,383.380005,375.709991,378.450012,378.450012,403500
373.799988,375.200012,366.820007,369.660004,369.660004,559400
372.75,379.589996,360.390015,362.459991,362.459991,478400
354.049988,366.589996,350.390015,363.329987,363.329987,368400
361.470001,367.200012,356.350006,366.059998,366.059998,495100
372.589996,376.339996,368.420013,370.140015,370.140015,470800
371.200012,373.540009,359.549988,360.600006,360.600006,382000
369.410004,379.700012,366.299988,377.100006,377.100006,645500
376.589996,386.730011,374.390015,383.809998,383.809998,546900
388.0,398.910004,387.369995,398.350006,398.350006,673300
397.75,408.600006,389.619995,393.51001,393.51001,576000
381.329987,383.859985,371.899994,375.559998,375.559998,681400
378.980011,381.600006,373.049988,377.0,377.0,514300
376.850006,387.480011,376.850006,385.959991,385.959991,542300
388.589996,399.040009,383.619995,398.559998,398.559998,591900
397.820007,403.200012,391.920013,399.179993,399.179993,544200
393.51001,401.970001,392.589996,398.130005,398.130005,634200
390.109985,410.0,380.380005,398.929993,398.929993,1097900
399.070007,410.519989,396.609985,406.869995,406.869995,587200
407.230011,410.170013,401.309998,405.019989,405.019989,475300
397.339996,409.73999,394.51001,407.779999,407.779999,441900
411.079987,417.769989,406.329987,407.0,407.0,473400
404.049988,407.01001,388.359985,388.600006,388.600006,574600
399.73999,401.570007,394.410004,400.290009,400.290009,594800
401.850006,409.950012,395.140015,396.679993,396.679993,477000
398.299988,407.089996,393.880005,396.429993,396.429993,553000
398.630005,398.630005,387.869995,390.850006,390.850006,542700
387.899994,387.899994,370.959991,382.23999,382.23999,641100
377.730011,379.339996,368.170013,374.01001,374.01001,561500
374.01001,376.100006,366.25,374.75,374.75,671100
373.070007,376.670013,369.779999,373.73999,373.73999,698700
368.160004,369.0,356.130005,358.399994,358.399994,600200
356.059998,359.119995,352.299988,356.910004,356.910004,316400
358.160004,362.75,355.5,360.549988,360.549988,549400
362.640015,371.869995,360.899994,371.209991,371.209991,398700
371.5,374.5,349.130005,349.899994,349.899994,603300
346.970001,351.850006,345.75,349.049988,349.049988,435000
350.640015,353.690002,345.660004,348.839996,348.839996,393700
353.970001,356.070007,346.25,347.619995,347.619995,604900
345.01001,350.5,337.899994,349.929993,349.929993,480600
354.570007,355.589996,341.130005,343.829987,343.829987,374000
343.790009,346.899994,340.01001,341.730011,341.730011,470500
343.630005,355.709991,341.399994,354.679993,354.679993,365300
349.380005,365.059998,349.220001,364.950012,364.950012,433100
365.790009,376.440002,365.200012,374.130005,374.130005,604500
375.100006,379.609985,373.470001,376.589996,376.589996,410800
363.720001,364.0,348.149994,350.429993,350.429993,904500
349.820007,353.940002,347.730011,350.470001,350.470001,414100
350.880005,363.799988,348.869995,349.839996,349.839996,525500
346.070007,346.070007,337.609985,342.559998,342.559998,815800
340.51001,342.350006,333.839996,339.670013,339.670013,369700
336.730011,339.48999,330.570007,338.0,338.0,461400
339.48999,348.950012,333.089996,333.480011,333.480011,655700
331.390015,331.679993,325.73999,326.079987,326.079987,605100
325.410004,334.76001,321.790009,334.200012,334.200012,688600
334.390015,341.940002,329.579987,331.220001,331.220001,690100
335.640015,337.820007,328.399994,329.730011,329.730011,548500
333.070007,337.109985,329.299988,334.029999,334.029999,690400
330.0,334.25,326.570007,331.809998,331.809998,375700
333.589996,342.410004,325.570007,325.799988,325.799988,563500
328.0,338.829987,322.450012,336.679993,336.679993,468000
343.540009,352.390015,343.100006,348.589996,348.589996,539400
343.309998,352.200012,339.839996,350.119995,350.119995,430600
349.200012,353.950012,345.0,346.019989,346.019989,274200
341.399994,342.529999,331.570007,333.23999,333.23999,593900
337.799988,337.799988,319.380005,324.720001,324.720001,503700
324.799988,331.109985,319.019989,325.709991,325.709991,417100
